hour,day_of_week,is_weekend,access_frequency_24h,time_since_last_access_min,location_match,role_level,is_restricted_area,label
13,3,0,5,86,1,2,0,0
17,6,1,1,43,1,1,0,0
11,2,0,2,119,1,1,0,0
18,2,0,1,95,1,1,0,0
11,1,0,6,78,1,2,0,0
11,1,0,6,69,0,2,0,0
9,2,0,1,148,1,1,0,0
8,1,0,3,116,1,3,1,0
10,4,0,4,64,1,1,0,0
12,2,0,8,40,1,1,0,0
13,2,0,5,89,1,3,0,0
8,3,0,5,206,1,1,0,0
10,4,0,4,63,1,1,0,0
17,1,0,5,96,1,2,0,0
14,3,0,4,220,1,2,0,0
11,2,0,2,110,1,1,0,0
15,0,0,7,87,1,1,0,0
15,0,0,4,1,0,1,0,1
8,3,0,4,88,1,3,0,0
16,4,0,5,192,1,2,0,0
8,0,0,5,271,1,3,1,0
8,2,0,3,56,1,2,0,0
12,1,0,3,164,1,3,1,0
8,0,0,5,288,1,1,0,0
13,1,0,5,154,1,3,0,0
14,5,1,3,30,1,2,0,0
8,0,0,1,153,1,1,0,0
15,0,0,6,30,1,1,0,0
8,1,0,3,223,1,1,0,0
14,2,0,8,135,1,2,0,0
11,0,0,2,57,1,1,0,0
8,3,0,6,90,1,2,1,0
14,0,0,1,117,1,3,0,0
9,3,0,2,98,1,3,0,0
13,3,0,5,107,1,1,0,0
13,5,1,6,42,1,1,0,0
14,0,0,5,204,0,2,0,0
12,0,0,3,173,1,3,0,0
18,1,0,2,150,1,3,1,0
13,1,0,4,112,1,2,0,0
11,2,0,3,115,1,1,0,0
13,4,0,6,30,1,1,0,0
12,3,0,6,99,1,3,0,0
1,6,1,5,46,1,1,0,1
11,1,0,3,148,1,1,0,0
10,1,0,2,30,1,3,1,0
9,0,0,6,43,0,1,1,1
10,3,0,17,196,1,2,0,1
11,1,0,5,98,1,1,0,0
15,4,0,2,211,1,3,1,0
11,1,0,6,118,1,2,0,0
15,0,0,4,474,0,1,1,1
10,0,0,3,44,1,1,0,0
12,1,0,1,160,1,1,0,0
10,4,0,5,95,1,1,0,0
9,0,0,4,136,1,1,0,0
8,3,0,6,30,1,1,0,0
10,3,0,4,70,1,2,0,0
13,0,0,5,123,1,1,0,0
8,4,0,1,158,1,1,0,0
12,0,0,4,30,1,1,0,0
12,1,0,4,165,1,1,0,0
16,3,0,1,97,1,3,1,0
17,2,0,2,98,1,3,1,0
16,2,0,4,84,1,3,0,0
11,4,0,2,83,1,2,0,0
14,0,0,2,30,1,1,0,0
16,1,0,4,76,1,1,0,0
11,3,0,1,32,1,1,0,0
11,1,0,4,185,1,1,0,0
11,0,0,6,68,1,1,0,0
13,4,0,3,116,1,2,0,0
11,3,0,2,76,1,1,0,0
8,2,0,1,187,1,3,0,0
11,2,0,3,172,0,3,0,0
9,2,0,6,118,1,1,0,0
15,2,0,3,55,1,2,0,0
14,4,0,2,152,1,3,1,0
8,0,0,4,93,0,1,0,0
8,0,0,1,84,1,1,0,0
14,0,0,4,90,0,1,0,0
8,2,0,1,239,1,1,0,0
12,1,0,1,81,1,2,0,0
15,1,0,4,30,1,1,0,0
12,0,0,1,125,1,1,0,0
15,2,0,3,107,1,1,0,0
12,0,0,4,201,1,2,0,0
14,2,0,3,136,1,2,0,0
14,0,0,1,155,1,1,0,0
9,1,0,2,82,0,1,0,0
9,1,0,2,153,1,1,0,0
9,3,0,6,151,1,1,0,0
10,4,0,3,142,1,3,1,0
18,3,0,1,125,1,2,0,0
12,4,0,4,30,1,1,0,0
10,1,0,6,89,1,1,0,0
13,2,0,23,371,1,1,0,1
14,4,0,2,188,1,3,0,0
11,0,0,2,72,1,1,0,0
9,3,0,7,41,1,3,0,0
9,2,0,7,32,0,1,0,0
11,2,0,5,166,1,2,0,0
10,1,0,3,104,1,1,0,0
17,3,0,2,76,1,1,0,0
14,3,0,2,197,1,2,1,0
13,2,0,2,100,1,1,0,0
9,3,0,5,84,1,2,0,0
11,4,0,4,116,1,1,0,0
16,0,0,5,114,1,1,0,0
10,1,0,3,190,0,1,0,0
2,6,1,4,315,1,1,0,1
8,2,0,4,291,1,3,0,0
15,4,0,1,90,1,1,0,0
15,3,0,5,206,1,1,0,0
13,1,0,7,119,1,3,1,0
14,0,0,5,72,1,1,0,0
9,1,0,2,164,1,1,0,0
11,0,0,3,162,0,1,0,0
16,2,0,2,264,1,1,0,0
14,3,0,7,4,0,1,0,1
13,3,0,2,30,1,2,1,0
9,3,0,1,155,1,2,0,0
8,1,0,4,122,1,1,0,0
11,2,0,4,142,1,2,0,0
14,1,0,2,146,1,1,0,0
12,0,0,5,31,1,2,0,0
8,4,0,3,60,1,2,0,0
15,1,0,4,30,1,2,0,0
12,0,0,8,104,1,1,0,0
12,2,0,1,89,1,2,0,0
14,0,0,5,187,1,1,0,0
9,5,1,4,172,1,1,0,0
8,3,0,4,133,1,1,0,0
11,2,0,4,74,1,1,0,0
15,3,0,3,53,1,3,0,0
13,3,0,2,154,1,1,0,0
1,6,1,6,218,1,1,0,1
13,3,0,1,140,1,1,0,0
8,3,0,6,208,1,1,0,0
11,0,0,5,196,1,2,0,0
8,2,0,6,289,1,1,1,1
17,1,0,1,30,1,2,0,0
14,3,0,4,159,1,1,0,0
13,2,0,7,104,0,1,0,0
11,1,0,6,107,1,3,0,0
12,4,0,3,113,1,2,0,0
15,0,0,4,65,1,1,0,0
10,1,0,8,142,1,1,0,0
8,1,0,2,30,1,1,0,0
10,0,0,6,32,1,1,0,0
8,2,0,2,173,1,1,0,0
17,0,0,3,161,0,2,0,0
12,1,0,4,71,1,1,0,0
12,2,0,6,445,1,1,1,1
3,3,0,3,478,1,2,0,1
10,0,0,1,135,1,1,0,0
13,0,0,2,251,1,3,1,0
9,0,0,2,130,1,2,0,0
8,2,0,5,175,1,1,0,0
8,1,0,3,210,1,3,0,0
11,4,0,5,62,0,3,0,0
10,3,0,5,163,1,2,0,0
9,3,0,3,180,1,2,0,0
18,1,0,6,149,1,1,0,0
11,1,0,3,123,1,2,0,0
11,5,1,4,111,1,3,0,0
10,2,0,1,102,1,1,0,0
17,6,1,6,38,1,1,0,1
15,1,0,26,359,1,2,0,1
10,0,0,1,113,1,1,0,0
12,4,0,2,57,1,2,0,0
13,2,0,3,92,1,1,0,0
8,4,0,7,96,1,1,0,0
9,0,0,7,95,0,2,0,0
15,0,0,7,97,1,1,0,0
8,3,0,2,52,1,1,0,0
12,1,0,6,85,1,1,0,0
8,0,0,2,103,0,2,0,0
4,4,0,2,180,1,1,0,1
16,3,0,3,94,1,2,1,0
16,0,0,3,144,1,2,1,0
16,2,0,4,99,0,1,0,0
15,3,0,3,30,1,1,0,0
10,2,0,2,70,1,2,0,0
15,1,0,4,115,1,1,0,0
8,2,0,2,290,1,1,1,1
11,0,0,3,44,1,3,0,0
10,2,0,3,61,1,3,0,0
8,0,0,5,4,0,1,0,1
10,3,0,3,30,1,2,0,0
13,0,0,5,54,1,1,0,0
11,3,0,2,122,1,3,1,0
10,0,0,6,199,1,1,0,0
10,0,0,4,42,1,1,0,0
18,0,0,5,118,1,3,0,0
14,1,0,4,110,1,2,0,0
15,4,0,5,80,1,1,0,0
13,4,0,1,86,1,3,1,0
9,3,0,1,102,1,2,0,0
13,3,0,1,177,1,1,0,0
8,0,0,3,93,1,1,0,0
9,2,0,4,121,1,1,0,0
14,1,0,7,73,1,3,0,0
16,3,0,2,80,1,1,0,0
14,2,0,2,184,1,2,0,0
10,0,0,4,51,1,1,0,0
11,1,0,5,102,0,1,0,0
9,3,0,1,131,1,2,0,0
12,0,0,3,92,1,1,0,0
13,6,1,7,59,1,1,0,0
8,3,0,5,51,1,1,0,0
9,0,0,5,30,1,1,0,0
9,4,0,3,30,1,3,0,0
13,2,0,4,202,0,1,0,0
8,0,0,4,83,1,1,0,0
13,1,0,1,99,1,1,0,0
8,3,0,7,50,1,1,0,0
8,0,0,6,123,1,2,0,0
9,0,0,6,30,1,1,0,0
9,2,0,1,44,1,3,0,0
18,0,0,7,38,1,1,0,0
16,1,0,6,54,1,1,0,0
15,3,0,1,39,1,3,0,0
13,4,0,4,75,1,3,0,0
8,2,0,1,114,1,2,0,0
9,3,0,2,195,0,3,1,0
8,1,0,4,51,1,3,0,0
9,0,0,4,168,1,1,0,0
13,2,0,6,116,1,3,0,0
14,1,0,4,106,1,1,0,0
15,0,0,2,70,1,1,0,0
12,1,0,4,108,1,1,0,0
10,1,0,3,163,1,3,0,0
10,2,0,3,30,1,3,0,0
9,2,0,3,106,1,1,0,0
9,2,0,2,102,1,2,0,0
10,4,0,6,190,1,2,0,0
10,1,0,5,127,1,2,0,0
9,0,0,8,79,1,3,0,0
15,0,0,1,93,1,3,0,0
2,2,0,7,272,1,1,0,1
12,2,0,4,104,1,1,0,0
14,2,0,2,172,1,2,0,0
12,2,0,4,155,1,2,0,0
9,1,0,3,209,1,3,0,0
10,3,0,7,70,1,1,1,1
13,1,0,4,90,1,1,0,0
13,3,0,5,30,1,1,0,0
13,3,0,4,161,1,3,0,0
12,4,0,5,156,1,2,0,0
14,4,0,5,118,1,3,1,0
12,3,0,7,297,1,3,0,0
10,4,0,6,62,1,1,0,0
14,1,0,3,181,1,1,0,0
16,3,0,26,417,1,2,0,1
10,2,0,3,85,1,1,0,0
12,1,0,3,122,1,1,0,0
10,1,0,4,147,1,1,0,0
10,0,0,3,111,1,1,0,0
9,4,0,2,92,1,2,0,0
13,2,0,2,205,1,1,0,0
13,0,0,2,123,1,2,0,0
11,4,0,2,119,1,3,0,0
8,3,0,5,192,1,3,1,0
10,0,0,1,42,1,1,0,0
10,3,0,3,216,1,3,1,0
15,5,1,4,48,1,1,0,0
9,1,0,2,58,1,2,0,0
11,3,0,3,136,1,2,0,0
13,1,0,6,190,1,3,1,0
14,3,0,2,1,0,2,0,1
10,2,0,3,79,1,2,0,0
14,2,0,6,178,1,1,0,0
8,0,0,5,30,1,3,0,0
12,4,0,2,166,0,1,0,0
0,1,0,2,395,1,2,0,1
11,1,0,8,148,1,3,0,0
14,3,0,7,4,0,2,0,1
13,0,0,4,144,1,3,1,0
8,3,0,2,38,1,2,1,0
10,0,0,6,100,1,1,0,0
9,3,0,5,79,1,3,0,0
12,1,0,3,74,1,1,0,0
18,2,0,2,62,1,1,0,0
9,0,0,2,30,1,3,1,0
15,3,0,1,156,1,2,1,0
15,4,0,1,109,1,3,0,0
13,0,0,4,79,1,1,0,0
8,0,0,1,143,1,3,1,0
15,0,0,5,114,1,3,0,0
13,1,0,8,88,1,3,1,0
9,2,0,27,344,1,2,0,1
15,6,1,1,183,1,2,0,0
8,2,0,4,140,0,1,0,0
12,4,0,3,156,1,2,0,0
15,1,0,3,68,1,1,0,0
12,1,0,2,132,0,2,0,0
16,2,0,3,173,0,1,0,0
14,4,0,2,99,1,1,0,0
8,2,0,4,79,1,3,0,0
11,2,0,5,130,0,1,0,0
8,3,0,2,30,0,3,0,0
15,3,0,4,117,1,1,0,0
10,4,0,3,89,1,2,0,0
8,3,0,5,78,1,1,0,0
8,0,0,3,138,1,1,0,0
14,0,0,1,136,1,1,0,0
13,3,0,2,141,1,1,0,0
9,1,0,3,109,1,1,0,0
15,1,0,3,97,1,1,0,0
13,0,0,3,39,1,1,0,0
8,3,0,5,125,1,1,0,0
13,3,0,2,115,1,1,0,0
10,3,0,2,52,1,1,0,0
8,2,0,4,196,1,1,0,0
14,1,0,3,59,1,1,0,0
10,0,0,6,31,1,2,0,0
13,3,0,4,211,1,3,1,0
14,2,0,5,221,1,2,0,0
14,3,0,4,30,1,2,0,0
10,2,0,2,75,1,1,0,0
16,3,0,3,76,1,1,0,0
11,2,0,2,119,1,1,0,0
11,2,0,2,30,1,1,0,0
10,1,0,4,140,1,1,0,0
16,0,0,1,62,1,1,0,0
10,0,0,5,78,1,1,0,0
13,1,0,3,224,1,1,0,0
9,3,0,7,117,1,1,0,0
10,2,0,6,167,1,2,0,0
8,4,0,3,407,1,1,1,1
11,1,0,4,149,1,2,0,0
11,1,0,4,208,1,2,1,0
8,1,0,3,174,1,1,0,0
13,4,0,6,99,1,2,0,0
11,5,1,4,128,1,2,0,0
11,4,0,2,132,1,3,0,0
11,0,0,3,222,1,3,0,0
13,3,0,3,54,1,3,0,0
14,3,0,1,192,1,1,0,0
2,0,0,3,307,1,1,0,1
14,1,0,3,242,1,1,0,0
14,2,0,4,116,1,2,0,0
15,2,0,2,174,1,3,1,0
15,1,0,5,166,1,1,0,0
8,6,1,3,136,1,3,0,0
12,4,0,4,136,1,2,0,0
9,0,0,3,163,1,3,1,0
11,3,0,5,33,1,2,0,0
9,0,0,2,98,0,2,0,0
13,1,0,3,68,0,2,0,0
8,0,0,4,198,1,1,0,0
8,2,0,5,76,1,1,0,0
8,3,0,7,72,1,1,0,0
15,3,0,4,144,1,1,0,0
11,2,0,2,136,0,1,0,0
9,0,0,4,200,1,1,0,0
9,2,0,4,156,1,2,0,0
11,0,0,6,164,1,1,0,0
11,1,0,5,4,0,1,0,1
9,1,0,3,479,0,1,1,1
12,3,0,4,121,0,1,0,0
10,3,0,3,104,1,3,0,0
10,3,0,3,165,1,3,0,0
10,3,0,4,199,1,2,0,0
10,2,0,6,125,1,3,1,0
10,2,0,2,147,1,1,0,0
9,5,1,1,125,1,2,0,0
12,2,0,4,178,1,1,1,1
12,2,0,3,85,1,3,1,0
17,1,0,8,246,1,1,0,0
8,1,0,4,123,0,2,0,0
9,0,0,4,85,1,1,0,0
13,4,0,24,135,1,2,0,1
12,3,0,5,30,1,1,0,0
9,2,0,2,199,1,3,0,0
13,2,0,6,50,1,1,1,1
9,1,0,3,30,1,3,0,0
15,4,0,5,36,1,2,0,0
13,2,0,3,39,1,1,0,0
17,0,0,7,4,0,1,0,1
11,1,0,1,78,1,1,0,0
14,5,1,2,215,1,1,0,0
16,2,0,2,79,1,1,0,0
9,0,0,1,217,1,1,0,0
9,3,0,1,141,1,1,0,0
14,3,0,4,119,1,1,0,0
15,1,0,1,115,1,1,0,0
8,3,0,2,81,1,2,0,0
10,2,0,4,213,1,1,0,0
13,2,0,1,141,1,1,0,0
13,2,0,2,91,1,1,0,0
18,1,0,5,30,1,3,1,0
14,2,0,1,83,1,2,0,0
16,2,0,4,92,0,1,0,0
8,2,0,4,175,1,2,0,0
18,0,0,3,38,1,3,1,0
11,3,0,6,30,1,1,0,0
13,1,0,5,149,1,1,0,0
8,2,0,4,154,1,3,0,0
8,3,0,1,139,1,1,0,0
13,1,0,8,220,1,3,0,0
13,4,0,1,55,0,2,0,0
10,2,0,3,30,1,2,0,0
16,1,0,3,116,1,1,0,0
13,4,0,4,99,1,3,1,0
14,1,0,3,266,1,3,0,0
12,3,0,4,118,1,1,0,0
9,2,0,5,200,1,2,0,0
13,3,0,3,72,1,2,1,0
8,0,0,7,97,0,2,0,0
14,2,0,6,167,1,2,0,0
12,0,0,8,198,1,1,0,0
12,2,0,6,68,1,3,0,0
12,4,0,7,292,1,1,1,1
14,1,0,3,70,1,2,0,0
10,3,0,4,180,1,2,0,0
14,3,0,1,139,1,1,0,0
8,4,0,4,223,1,1,0,0
14,2,0,5,30,1,1,0,0
11,2,0,4,128,1,1,0,0
15,1,0,3,191,1,2,0,0
13,3,0,7,172,1,1,0,0
14,4,0,5,30,1,3,1,0
8,1,0,2,150,0,3,0,0
10,2,0,2,107,1,2,0,0
1,0,0,3,190,1,1,0,1
10,3,0,4,193,1,2,0,0
8,2,0,1,204,0,2,0,0
10,1,0,4,30,1,1,0,0
15,0,0,1,59,1,2,0,0
11,2,0,3,96,1,1,0,0
11,1,0,3,35,1,1,0,0
8,0,0,4,206,1,2,0,0
14,1,0,6,119,1,1,0,0
12,2,0,2,128,1,2,0,0
14,3,0,4,68,1,2,0,0
8,2,0,2,100,1,1,0,0
10,0,0,2,108,1,2,0,0
8,1,0,1,104,1,2,0,0
8,1,0,5,122,1,1,0,0
12,1,0,8,30,1,3,1,0
12,2,0,4,85,1,2,1,0
14,1,0,23,182,1,3,0,1
12,0,0,1,102,1,1,0,0
10,3,0,5,75,1,1,0,0
11,3,0,1,221,1,1,0,0
14,0,0,1,62,1,2,0,0
9,2,0,1,30,1,1,0,0
14,2,0,1,209,1,2,0,0
8,3,0,6,85,0,2,0,0
8,2,0,2,62,1,1,0,0
10,3,0,5,158,1,1,0,0
13,5,1,7,128,1,1,0,0
15,2,0,3,183,1,1,0,0
12,0,0,1,88,0,3,0,0
11,0,0,5,34,1,2,0,0
10,2,0,1,177,1,1,0,0
14,4,0,2,187,1,2,0,0
11,0,0,3,170,1,1,0,0
14,0,0,3,193,1,1,0,0
9,2,0,5,63,1,1,0,0
13,1,0,2,149,1,1,0,0
10,1,0,7,265,0,1,0,1
8,0,0,1,211,1,1,0,0
15,2,0,2,97,1,1,0,0
8,2,0,3,114,1,1,0,0
16,3,0,6,85,1,1,0,0
11,4,0,6,180,1,3,0,0
8,3,0,1,153,1,1,0,0
10,3,0,5,140,1,1,0,0
8,5,1,2,128,1,1,0,0
9,1,0,3,337,0,2,1,1
13,4,0,1,236,1,1,0,0
15,0,0,4,90,1,1,0,0
8,1,0,3,73,1,1,0,0
16,0,0,2,142,1,1,0,0
16,3,0,5,115,1,1,0,0
14,1,0,6,130,1,2,0,0
14,0,0,1,156,1,1,0,0
12,2,0,1,181,1,1,0,0
11,0,0,1,64,1,3,0,0
12,2,0,1,102,1,1,0,0
12,2,0,3,60,1,3,1,0
9,3,0,1,120,0,1,0,0
8,0,0,7,49,1,2,0,0
14,1,0,5,190,1,2,0,0
10,4,0,3,184,1,1,0,0
13,2,0,3,60,1,2,0,0
11,3,0,2,96,1,2,0,0
14,1,0,6,112,1,1,0,0
8,0,0,1,157,0,1,0,0
8,0,0,3,140,1,2,0,0
10,2,0,1,78,1,1,0,0
17,4,0,2,206,1,2,0,0
9,3,0,2,96,1,1,0,0
13,1,0,4,51,1,1,0,0
15,1,0,5,127,0,1,0,0
11,2,0,4,90,1,3,0,0
8,2,0,2,119,1,3,0,0
11,3,0,1,163,1,1,0,0
8,3,0,4,129,1,3,1,0
17,2,0,1,68,1,3,1,0
16,3,0,2,125,1,1,0,0
8,2,0,7,204,1,2,1,0
8,1,0,1,30,1,1,0,0
11,3,0,4,161,1,3,0,0
11,1,0,5,163,0,1,0,0
9,4,0,4,173,1,1,0,0
13,1,0,6,87,1,2,0,0
13,5,1,6,188,1,3,1,0
8,4,0,5,113,0,3,0,0
1,4,0,5,232,1,1,0,1
12,3,0,1,160,1,1,0,0
8,3,0,2,105,1,1,0,0
10,0,0,5,58,1,1,0,0
8,3,0,1,162,1,2,0,0
11,1,0,7,170,1,1,0,0
16,2,0,1,70,1,1,0,0
18,2,0,3,116,1,3,0,0
12,1,0,4,164,1,1,0,0
8,2,0,5,117,1,3,0,0
15,1,0,4,114,1,1,0,0
8,2,0,3,190,1,1,0,0
16,4,0,4,95,1,2,0,0
13,0,0,3,164,1,1,0,0
15,3,0,2,82,1,2,0,0
14,4,0,1,50,1,1,0,0
10,2,0,1,109,1,2,1,0
8,4,0,3,104,1,3,0,0
10,4,0,4,243,1,1,1,1
14,4,0,2,157,1,1,0,0
11,6,1,6,217,1,2,0,0
9,1,0,3,74,1,1,0,0
14,4,0,4,30,1,1,0,0
12,1,0,4,68,1,1,0,0
15,3,0,3,56,1,2,0,0
14,3,0,3,153,1,1,0,0
14,0,0,2,166,1,3,0,0
9,0,0,2,178,1,1,0,0
9,0,0,3,51,1,2,0,0
11,1,0,2,60,1,1,0,0
15,0,0,4,2,0,1,0,1
8,0,0,4,229,1,3,0,0
12,3,0,3,81,1,2,0,0
12,1,0,1,160,1,3,0,0
11,2,0,4,57,1,2,0,0
11,1,0,3,76,0,2,0,0
4,2,0,2,331,1,1,0,1
13,1,0,5,90,1,2,1,0
8,0,0,1,39,1,1,0,0
2,3,0,7,373,1,2,0,1
10,0,0,2,128,1,2,1,0
8,1,0,3,121,1,1,0,0
10,3,0,4,151,1,1,0,0
8,0,0,5,97,1,1,0,0
10,1,0,15,44,1,3,0,1
10,0,0,7,162,1,2,1,0
8,0,0,4,168,1,1,0,0
13,2,0,6,120,1,1,0,0
12,2,0,3,251,1,1,1,1
9,3,0,3,115,1,1,0,0
15,1,0,29,295,1,2,0,1
8,1,0,4,45,1,1,0,0
10,0,0,3,158,1,3,1,0
12,3,0,3,85,1,1,0,0
18,0,0,5,30,1,1,0,0
11,1,0,7,65,1,3,0,0
15,0,0,6,163,1,1,1,1
12,4,0,8,30,1,1,0,0
15,0,0,3,47,1,1,0,0
8,2,0,4,74,1,3,0,0
8,2,0,1,123,1,1,0,0
14,2,0,3,225,0,1,0,0
15,3,0,1,113,1,3,1,0
15,3,0,6,30,1,2,0,0
10,0,0,1,137,1,1,0,0
8,0,0,2,141,0,2,0,0
13,1,0,6,82,0,3,0,0
20,5,1,6,276,1,1,0,1
11,2,0,3,236,1,2,0,0
14,3,0,1,105,1,1,0,0
15,2,0,5,144,1,2,0,0
9,1,0,2,30,1,1,0,0
10,0,0,4,175,1,1,0,0
9,4,0,1,31,1,2,0,0
13,3,0,4,158,1,3,0,0
8,1,0,2,93,1,1,0,0
11,0,0,3,31,1,1,0,0
8,4,0,1,162,1,1,0,0
14,3,0,1,85,1,1,0,0
16,0,0,4,119,1,3,1,0
11,2,0,5,165,1,2,0,0
9,4,0,7,308,1,1,1,1
11,3,0,2,180,1,1,0,0
8,0,0,4,175,1,1,0,0
9,2,0,6,218,1,1,0,0
16,4,0,6,3,0,1,0,1
10,0,0,5,120,1,1,0,0
15,3,0,16,347,1,1,0,1
11,1,0,5,142,1,1,0,0
14,1,0,4,181,1,1,0,0
11,0,0,2,137,1,3,0,0
12,2,0,5,129,1,1,0,0
8,3,0,1,83,1,3,1,0
12,2,0,4,134,1,2,0,0
11,4,0,6,163,1,1,0,0
8,2,0,2,92,1,1,0,0
15,3,0,1,123,1,1,0,0
10,4,0,5,98,1,3,1,0
13,2,0,1,54,1,1,0,0
11,3,0,2,106,1,1,0,0
12,0,0,1,175,1,1,0,0
17,0,0,3,127,1,1,0,0
16,4,0,4,93,1,1,0,0
11,1,0,6,185,1,1,0,0
13,2,0,4,69,0,1,0,0
15,4,0,6,165,1,1,0,0
17,1,0,1,188,1,2,0,0
8,3,0,4,87,1,1,0,0
13,2,0,7,84,1,3,1,0
15,4,0,3,169,1,1,0,0
8,2,0,4,90,1,1,0,0
15,2,0,4,164,1,2,0,0
15,1,0,6,131,1,1,0,0
17,0,0,1,90,1,3,1,0
13,3,0,3,40,1,3,1,0
9,1,0,2,55,1,2,0,0
12,0,0,1,154,1,1,0,0
10,3,0,3,168,1,2,0,0
15,1,0,5,102,1,2,0,0
8,0,0,4,30,1,1,0,0
12,0,0,2,137,1,3,0,0
17,1,0,6,100,1,2,0,0
8,2,0,2,407,0,1,1,1
13,4,0,4,102,1,1,0,0
20,5,1,3,185,1,2,0,1
9,1,0,5,170,1,3,1,0
16,2,0,1,123,1,2,0,0
8,1,0,2,133,1,2,0,0
12,2,0,4,146,1,1,0,0
12,2,0,7,111,1,2,0,0
9,2,0,3,121,1,3,0,0
12,0,0,4,106,1,1,0,0
15,0,0,2,205,1,2,1,0
11,2,0,2,189,1,1,0,0
14,3,0,1,135,1,1,0,0
11,1,0,2,38,1,1,0,0
13,5,1,2,321,1,2,0,1
11,0,0,2,132,1,1,0,0
20,5,1,7,288,1,1,0,1
8,3,0,5,133,1,3,0,0
8,3,0,4,138,1,1,0,0
22,5,1,6,158,1,2,0,1
8,3,0,3,160,1,3,0,0
14,5,1,2,410,1,1,0,1
16,2,0,1,231,0,1,0,0
4,3,0,7,324,1,1,0,1
8,2,0,3,71,1,3,1,0
11,3,0,3,150,1,2,1,0
12,3,0,4,92,1,3,1,0
9,1,0,2,38,1,3,1,0
10,3,0,8,151,1,1,0,0
10,1,0,6,164,1,3,0,0
15,0,0,5,189,1,2,0,0
13,1,0,4,187,1,2,0,0
11,0,0,5,84,1,1,0,0
12,1,0,3,33,1,3,0,0
17,2,0,3,108,1,1,0,0
12,1,0,2,30,1,1,0,0
10,1,0,3,199,1,2,0,0
8,3,0,3,80,1,1,0,0
11,1,0,1,125,1,3,0,0
17,1,0,3,134,1,3,1,0
2,6,1,3,171,1,1,0,1
13,3,0,7,125,1,3,0,0
17,3,0,7,203,1,1,1,1
18,2,0,2,78,1,2,0,0
2,5,1,6,322,1,1,0,1
8,2,0,3,40,1,2,0,0
17,4,0,2,332,0,1,1,1
8,1,0,5,131,1,2,0,0
10,3,0,1,78,1,1,0,0
8,2,0,4,64,1,1,0,0
9,3,0,5,93,0,1,0,1
11,1,0,6,77,1,3,0,0
9,3,0,2,107,1,2,0,0
15,1,0,7,96,1,1,0,0
4,6,1,4,365,1,1,0,1
15,2,0,3,129,1,3,1,0
11,3,0,4,134,1,1,0,0
15,4,0,1,133,1,1,0,0
10,2,0,1,180,0,1,0,0
9,0,0,3,60,1,3,0,0
17,3,0,4,249,0,2,0,1
9,1,0,4,74,0,1,0,0
11,1,0,4,91,1,1,0,0
8,2,0,8,62,1,2,0,0
15,2,0,1,223,1,2,0,0
13,4,0,4,131,1,2,0,0
13,0,0,4,51,0,1,0,1
11,0,0,5,82,1,1,0,0
11,3,0,3,116,1,3,1,0
14,3,0,3,30,1,1,0,0
13,1,0,5,58,1,2,0,0
17,3,0,6,120,1,2,0,0
10,4,0,3,156,1,1,0,0
9,1,0,7,65,1,2,1,0
9,6,1,6,435,1,1,0,1
11,3,0,5,98,1,2,0,0
12,3,0,4,83,1,2,1,0
13,3,0,2,69,1,2,0,0
9,1,0,3,65,1,2,0,0
11,2,0,7,156,1,3,1,0
13,0,0,1,108,1,1,0,0
16,4,0,1,122,1,1,0,0
9,2,0,6,108,1,1,0,0
10,3,0,2,144,1,1,0,0
10,3,0,4,207,1,1,0,0
11,3,0,3,95,0,1,0,0
16,1,0,5,62,1,1,0,0
15,2,0,4,192,1,1,0,0
13,0,0,1,82,1,1,0,0
9,2,0,3,221,0,2,0,0
8,2,0,4,207,1,2,1,0
8,1,0,4,257,1,3,0,0
10,1,0,1,77,1,1,0,0
12,3,0,5,46,1,1,0,0
10,6,1,3,362,1,1,0,1
8,2,0,4,144,1,1,0,0
8,0,0,2,179,1,2,0,0
12,4,0,3,66,0,2,0,0
8,2,0,2,54,1,2,0,0
12,4,0,2,80,1,1,0,0
12,3,0,8,156,1,1,0,0
9,0,0,4,68,1,1,0,0
12,0,0,3,113,1,1,0,0
14,0,0,1,92,1,2,0,0
12,3,0,4,94,1,2,0,0
11,1,0,29,162,1,1,0,1
15,0,0,4,130,1,2,0,0
13,2,0,5,244,1,3,1,0
12,3,0,4,50,1,1,0,0
13,3,0,5,233,1,3,0,0
11,1,0,5,121,1,3,0,0
12,1,0,7,48,1,1,0,0
9,1,0,4,193,1,1,0,0
17,6,1,2,69,1,2,0,1
12,1,0,2,108,1,1,0,0
8,4,0,6,435,1,1,1,1
16,1,0,2,202,1,2,0,0
9,3,0,3,88,1,2,1,0
8,0,0,8,71,1,1,0,0
16,0,0,3,189,1,1,0,0
13,0,0,4,68,1,3,0,0
15,3,0,1,30,1,1,0,0
9,3,0,2,107,1,1,0,0
12,0,0,3,191,1,2,0,0
17,3,0,3,117,1,2,0,0
10,0,0,4,71,1,1,0,0
11,6,1,1,200,1,1,0,0
14,3,0,1,99,1,3,1,0
8,1,0,2,59,1,1,0,0
8,0,0,5,166,0,2,0,0
15,4,0,3,98,1,1,0,0
12,2,0,7,163,1,3,0,0
15,3,0,3,157,1,1,0,0
17,0,0,4,37,1,3,1,0
16,3,0,7,191,1,1,0,0
11,0,0,2,98,1,2,0,0
8,3,0,5,62,1,1,0,0
8,2,0,3,164,1,1,0,0
17,2,0,7,65,1,1,0,0
9,3,0,4,126,1,1,0,0
